job_name,job_num,salary,job_growth,satisfaction,review_num,couse_name,uni_name,study_yrs,location,job_field
Trades Assistant,"5,213",$73K,6.10%,3.9,Based on 142 reviews,Certificate II in Engineering (Jewellery),Melbourne Polytechnic,6 months part time,On campus (2 locations),Trades & Services
Trades Assistant,"5,213",$73K,6.10%,3.9,Based on 142 reviews,Certificate II in Engineering,North Regional TAFE,18 months full time,On campus (2 locations),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate III in Engineering - Mechanical Trade,Wodonga Institute of TAFE,4 years full time,On campus (Wodonga),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate III in Engineering - Mechanical Trade,TAFE NSW,3 years part time,On campus (2 locations),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate III in Engineering - Mechanical Trade (Fitting),South Regional TAFE,36 months full time,On campus (Bunbury),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate III in Engineering - Mechanical Trade,South West Institute of TAFE,4 years full time,On campus (Portland),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate III in Engineering - Mechanical Trade,Sunraysia Institute of TAFE,4 years full time,On campus (Mildura),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering (Mechanical Fitter and Machinist Pre-Apprenticeship),North Metropolitan TAFE,6 months full time,On campus (Midland),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering,TAFE NSW,4 months full time,On campus (Design Centre Enmore),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering (Jewellery),Melbourne Polytechnic,6 months part time,On campus (2 locations),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering,North Regional TAFE,18 months full time,On campus (2 locations),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II In Engineering Studies Pre-apprenticeship,Chisholm Institute,22 weeks part time,On campus (Dandenong),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering Studies,Gordon Institute of TAFE,1 year part time,On campus (East Geelong),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering Studies,Wodonga Institute of TAFE,12 months part time,On campus (Wodonga),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering Studies,Bendigo TAFE,15 weeks full time (part time available),On campus (2 locations),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering Studies,Federation TAFE,16 weeks full time,On campus (Wimmera - Horsham),Trades & Services
Toolmaker,513,$83K,,3.7,Based on 7 reviews,Certificate II in Engineering Studies,South West Institute of TAFE,15 weeks full time,On campus (Portland),Trades & Services
Tool Technician,,,,,,Certificate III in Arboriculture (Climbing Arborist),TAFE NSW,1 year part time,On campus (Richmond),Trades & Services
Tool Technician,,,,,,Diploma of Music (Performance),Box Hill Institute,1 year full time,On campus (Box Hill Campus - Elgar),Trades & Services
Tinter,30,$63K,,,,Certificate III in Supply Chain Operations,Kangan Institute,6 weeks full time,On campus (Broadmeadows),Trades & Services
Tinter,30,$63K,,,,Certificate III in Supply Chain Operations,TAFE NSW,4 months full time (part time available),On campus (2 locations),Trades & Services
Tiler,629,$80K,-3.40%,3.4,Based on 19 reviews,Certificate III in Wall and Floor Tiling,North Metropolitan TAFE,4 years full time,On campus (Balga),Trades & Services
Tiler,629,$80K,-3.40%,3.4,Based on 19 reviews,Certificate III in Wall and Floor Tiling,Canberra Institute of Technology,36 months part time,On campus (CIT Bruce),Trades & Services
Tiler,629,$80K,-3.40%,3.4,Based on 19 reviews,Certificate III In Construction Waterproofing,Chisholm Institute,7 months part time,On campus (Frankston),Trades & Services
Tiler,629,$80K,-3.40%,3.4,Based on 19 reviews,Certificate III in Construction Waterproofing,Melbourne Polytechnic,Part time,On campus (2 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate IV in Engineering,Holmesglen Institute,1.5 years full time (part time available),On campus (Moorabbin),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate IV in Engineering (Pathway),TAFE Gippsland,16 months full time,On campus (Yallourn),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate IV in Engineering (Instrumentation),South Metropolitan TAFE,24 months full time,On campus (Munster),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate IV in Engineering,Wodonga Institute of TAFE,4 years self-paced,On campus (Wodonga),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate IV in Engineering,Bendigo TAFE,2 years full time,On campus (Charleston Road),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate IV in Engineering,Swinburne University of Technology,3 years part time,On campus (Wantirna),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate IV in Engineering,South West Institute of TAFE,Part time,On campus (Portland),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,RMIT University,4 years full time,On campus (Melbourne City),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,Holmesglen Institute,3 years part time,On campus (2 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,North Metropolitan TAFE,4 years full time,On campus (3 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,South Metropolitan TAFE,48 months full time,On campus (2 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,TAFE NSW,4 years part time,On campus (29 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,Kangan Institute,4 years part time,On campus (Broadmeadows),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,Melbourne Polytechnic,4 years part time,On campus (Heidelberg),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,Federation TAFE,4 years full time,On campus (2 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,Canberra Institute of Technology,36 months part time,On campus (CIT Fyshwick),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,South Regional TAFE,36 months full time,On campus (2 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,South West Institute of TAFE,4 years full time,On campus (Warrnambool),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Electrotechnology Electrician,Sunraysia Institute of TAFE,4 years full time (part time available),On campus (2 locations),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Engineering - Technical,North Metropolitan TAFE,6 months full time,On campus (East Perth),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Engineering - Technical,TAFE Queensland,2 years part time,Online,Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Engineering - Technical,South Metropolitan TAFE,6 months full time,On campus (Munster),Trades & Services
Testing Technician,137,$78K,,4.3,Based on 3 reviews,Certificate III in Engineering - Technical,TAFE NSW,1 year part time,On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Advanced Diploma of Plant Engineering,Engineering Institute of Technology,1.5 years part time,Online,Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,RMIT University,4 years full time,On campus (Melbourne City),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,Holmesglen Institute,3 years part time,On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,North Metropolitan TAFE,4 years full time,On campus (3 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,South Metropolitan TAFE,48 months full time,On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,TAFE NSW,4 years part time,On campus (29 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,Kangan Institute,4 years part time,On campus (Broadmeadows),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,Melbourne Polytechnic,4 years part time,On campus (Heidelberg),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,Federation TAFE,4 years full time,On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,Canberra Institute of Technology,36 months part time,On campus (CIT Fyshwick),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,South Regional TAFE,36 months full time,On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,South West Institute of TAFE,4 years full time,On campus (Warrnambool),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Electrotechnology Electrician,Sunraysia Institute of TAFE,4 years full time (part time available),On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Automotive Electrical Technology,South Metropolitan TAFE,36 months full time,On campus (Carlisle),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Automotive Electrical Technology,Kangan Institute,2 years part time,On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Automotive Electrical Technology,Bendigo TAFE,2 years full time,On campus (Charleston Road),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Automotive Electrical Technology,Canberra Institute of Technology,36 months part time,On campus (CIT Fyshwick),Trades & Services
Test Technician,143,$75K,,,,Certificate III in Automotive Electrical Technology,Sunraysia Institute of TAFE,4 years full time (part time available),On campus (2 locations),Trades & Services
Test Technician,143,$75K,,,,Diploma of Electronics and Communications Engineering,TAFE SA,36 months part time,On campus (Regency Park),Trades & Services
Test Technician,143,$75K,,,,Diploma of Electronics and Communications Engineering,South Metropolitan TAFE,18 months full time,On campus (Thornlie),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate II in Data and Voice Communications,North Metropolitan TAFE,6 months full time,On campus (Balga),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate II in Data and Voice Communications,TAFE SA,12 months part time,On campus (Regency Park),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,RMIT University,4 years full time,On campus (Melbourne City),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,Holmesglen Institute,3 years part time,On campus (2 locations),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,North Metropolitan TAFE,4 years full time,On campus (3 locations),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,South Metropolitan TAFE,48 months full time,On campus (2 locations),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,TAFE NSW,4 years part time,On campus (29 locations),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,Kangan Institute,4 years part time,On campus (Broadmeadows),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,Melbourne Polytechnic,4 years part time,On campus (Heidelberg),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,Federation TAFE,4 years full time,On campus (2 locations),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,Canberra Institute of Technology,36 months part time,On campus (CIT Fyshwick),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,South Regional TAFE,36 months full time,On campus (2 locations),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,South West Institute of TAFE,4 years full time,On campus (Warrnambool),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate III in Electrotechnology Electrician,Sunraysia Institute of TAFE,4 years full time (part time available),On campus (2 locations),Trades & Services
Telecommunications Technician,"1,633",$85K,17.20%,3.7,Based on 9 reviews,Certificate II in Electronics,North Metropolitan TAFE,6 months full time,On campus (East Perth),Trades & Services
